contract_hash,original_size,success,optimized_size,size_diff,size_diff_percent
43f28ef9c36e5387396650beba57aa1f924acdb738f831565392e0952fa1204e,8548,false,8548,0,0.0
43f848b9d5368c9ea23c06a559357b633487844a3df14fa519ee832e83dbf8aa,18678,true,18678,0,0.0
445fc62539a1046baa501784d3e8fedd81e30d0671196bdc24dbf85124e4de22,20215,true,20215,0,0.0
4536723b074aa9290d5b79a69ff8dff0eb0804183dbb2b340850564b293c9928,32196,true,32196,0,0.0
4543550801aa3abc720fefef77df55d0c04f227aea569e280fefe709bb63bf8a,50744,true,50744,0,0.0
462df79433302a05f0dc4c24838af1deff02ab55a52b50b16f53e2488cc89f10,4307,true,4307,0,0.0
467abfb636b73bd11ad3f21a974d5564ec0c367f7c1d8b6a6f29603a1c916047,1252,true,1252,0,0.0
484fc4b38aceb4342e29e8393bcf2a539ab834b233fe8a8aca5979cfe32bc36a,8692,true,8692,0,0.0
48b1ba3e9747c46fc155cd841a16faf6a82eabba83503c85827901c3dcd53982,8534,true,8534,0,0.0
48b8fbc8e3ede839f4fe0e0b99c23e0f066192cc65139c080e05e67040644178,1026,true,1026,0,0.0
48d81492a15e4a77f4ba270dcee530910ff0470c14bfa446cee2ee42ae43d8cb,702,true,702,0,0.0
48db45d194bd080647920f35fceaf97ef49598f0138c82ca63470c7fa2b5f1c9,7232,true,7232,0,0.0
4948adf97b9a4241fb574a3e1317e9269d8563cf4805a953d2d2a37d631195e5,9919,true,9919,0,0.0
495aedd61bd946908dc481745fc91e58e6ee96796c82196da07ba58be0fd90a2,72554,true,72554,0,0.0
49efb3f7378715b03db3bd5c74a7f0ff7d741dab6f5894a4105f346c821b5464,11270,true,11270,0,0.0
49fb161f73fdf90476f347936bc728618e13f19401bf0a2bf311787bc1082d0c,29719,true,29719,0,0.0
4a3329270fc185a84179f85c6f7e3932e78af3dc3d25e6bbb63d0d065f607dd3,9422,true,9422,0,0.0
4a64c8c8502df326f4ce06d98998dc7d8a61575a11d6c0fbd4c60d10dfe28ffa,22613,true,22613,0,0.0
4a78c20b62be8fcc95aebec98045f4f3e901d1dfb53a46839110095d92c1cd2f,18699,true,18699,0,0.0
4ac5326e079a63cc287c88e844aaffd7ba1847a34047d68ea5fc3757307842b0,27387,true,27387,0,0.0
4be7713d31bbc8fdfe201bf41f5e12616aefcb548ad484d5f2bb193678192848,9990,true,9990,0,0.0
4c3391edc0e03a736383441e624964f3bf9c5927b2e3e6f183c2ed459fb4ca1d,26101,false,26101,0,0.0
4cc2be7b1d53b88d677fd4c89650b818057d5b21f54584946a88d81a1ed5702b,1781,true,1781,0,0.0
4d195be2a39349df1679d06665c3d32f87837efb9d8396f6ccbb08463e180020,2654,true,2654,0,0.0
4d3c4d75eb631a1448f23a783cfa2c56a8ebe9efbe0e37d462feaf12d42256ac,7518,true,7518,0,0.0
4d5495ed95c074bc14e289098d19c27c6e791bdc187862d90b383c02d5989fb3,30236,true,30236,0,0.0
4dc63eb6f50fde1f730e8e7547f727ececa2ee2a6a2dd2c43691eb4ed2522781,867,true,867,0,0.0
4e0df4342d505504d3e7fde2cf664fe896b8a01ed992426192968189ed83e821,20265,true,20265,0,0.0
4e913acc86907415fe639254153b70db9fa3826ced865a9ab8aee156e77efb37,9906,true,9906,0,0.0
4ec55be85fb765e3597cf7082a1b82a005229e86946ec9b124284aa14b84ffdc,7208,true,7208,0,0.0
4f34e55e1b87d0f5b49014129bdb0045ee4f1fbba44d461a4fb0f515f617d2e4,2921,true,2921,0,0.0
4f5397f535f1ea4122e6235fa3b4ae5318cc5d6d670e1e584c53c4612ccf353b,1766,true,1766,0,0.0
4ff26fcec203061791fba2c0fff056e07387cac280fc0a7faef4e5794050b312,37067,false,37067,0,0.0
500291974b3a223677e260b060d96d4e2e3a97d43117096dd0fa5ae8fe5474eb,9935,true,9935,0,0.0
50dbf130955a5867b41454f0da32b4fba7f891e4704086d96a78ac95f75a468d,464,true,464,0,0.0
51c2332ead2f1d24a2c2c29c8990e2582c0cd3a9bea07e7fe95c40864947d55c,4080,true,4080,0,0.0
520fc09a2fe6f9371bb5634b3f09f7ac1cbfc95a5d7cbc2822e92a4c421c2851,12823,true,12823,0,0.0
523630b74d575eaa82ce50d2ffad67c719e507578f4819ce182cbd113bdb7cc3,11218,false,11218,0,0.0
526db25a671ae3671e30612141c1134ce6710ea05ed66652536075f33d75ff68,4688,true,4688,0,0.0
528a6d222cacc7e453545e63e3c01edf7e79bac163c25c5888b422f26d10350b,12498,false,12498,0,0.0
52ec506f82181914a9fd862f291b2210b468afcc0ed2884d5b59bd1eb748f899,23314,true,23314,0,0.0
533c71f7ba73500c92cff62c1621e8deaa5f9496ade12a5e8ca52e8219c288c3,1850,true,1850,0,0.0
53aedce077a1336d68972edcde6964272fcc95b74bcc0f95f259b50bf8caaeaa,21663,true,21663,0,0.0
53b00b8bef325a6dbdfb7c3ed4f60335c6d8e08c210cc8f50af204729e9fda3b,5390,true,5390,0,0.0
53b4ec467382abe259c2cb6683fecec5ed31a02e92937ae248b156dbf8c66d4c,11879,true,11879,0,0.0
53bc45501e4ab0f697bffc7f3368275182833122cde26f0354b6d1b2445c8ef4,12582,true,12582,0,0.0
54ae3bde3cb3ab3d23fdda4aac7b3e2e08e6899fbaf28642b9764f7d000703b4,6890,true,6890,0,0.0
55827b34ba16ff3054796645e0bd31a50e87194cc123dcdd8e0f22e7a2cc9d98,7324,true,7324,0,0.0
55b49798574989734e1173b2e62ace150d30f9787ebcbbe3224edc95a2dfaf55,24800,true,24800,0,0.0
55b7983a932207d4fe9a134b93fdeddfa59da3b05fe19d988874972eebeba38b,6231,true,6231,0,0.0
55f48f8c7bbca48e9c731dea6b932220c96b927e8c7f58e3a24246aa4ec4c0a4,4316,true,4316,0,0.0
563208213b3fc7a3fae7b0cdfa4072fafe80d1a6bcf4317a4cc012e6736a152a,3918,true,3918,0,0.0
565f1cb6d525cec879fcdab1ad1bd18881644ebd260693e2cca9accf5347ba3e,4991,true,4991,0,0.0
56ceeecd51603d321aaf26044c0b2c21004b55a40480093b3867d1840e0f76cc,4215,true,4215,0,0.0
56ecf19e0ed400c8e757e474223753cff7e5e5a018c66faa91b296c2450674cc,615,true,615,0,0.0
57ba0367fd7f5edd8e01a3a1c432a441d49440fdb229fb3dd835528dfc7a41fd,21858,true,21858,0,0.0
585699775ab8f0d38bea153e4c8d845d9405c6906063e3fc4c1414c120ab58f5,8914,true,8914,0,0.0
585ee96a14a871f2ed06085dcc1de69663a64b58a0700c3a1cd116aee84eaf32,24135,true,24135,0,0.0
5886ea011f2ff7d928ce3cc8950457369e7666701d27a654eace29d084dd8a2d,13269,true,13269,0,0.0
58cc3d8407670cd466cd239a31348214e229ad1a0bb75aca20d80481809d2a10,18046,true,18046,0,0.0
58f3e6a1d1d38eda9976e0e4db0b537d73c126773e4f48e97301582041d1da6c,1874,true,1874,0,0.0
5939f818e9d57ee392ea66aef9197333459d5d535b26eb595d5729be5d7a2a5e,19375,true,19375,0,0.0
596ace8b855436478512821a2e0ecb02973b1bad0a4057dc541fd0ca4d7cf037,14405,true,14405,0,0.0
59f2770418c366ea3099b5b9ad5d6366f2ccf5213ce866508a280b38e4d9cefd,19387,false,19387,0,0.0
5a0b997df68146ed258c2d781aff3a6579cf97f8c0e7341895e5df425b28aeb8,13614,true,13614,0,0.0
5a4d0cf76b10809972eaca6ae1622688b88e541246a549842852b7585f5f260e,2068,true,2068,0,0.0
5a893b7a362f1182691280adbe7aaa9ad4040c8398b9091493a48fdc91bc30e2,13268,true,13268,0,0.0
5a8d40377631e00cf68049d0492bbc19ef9807e26106651f3a7a4efc79fdfd5f,85098,true,85098,0,0.0
5adf77faf88a6320255f8646dd9d94304814cffdf0638b318c90e488779e988b,11780,true,11780,0,0.0
5b5ca5485729fdd7bf542f34e805f6e1ffb7fae443d9398dff4a7967ff72fbfa,17039,false,17039,0,0.0
5be88647e2a91247121cc271cfd3563e68a0d2543372f89cfcea85b5f545a33f,15696,true,15696,0,0.0
5d7e3d16c78437f14fc032d0d08962e9fb0a4ec426b9deb7ff38b081ff283d57,33904,true,33904,0,0.0
5e0bff5a29e2473b5289fe96aeb59b48ac335e5e87c46632b53be1f662447d2c,29996,true,29996,0,0.0
5e5ef70cfb649d69e8b11104a454bf65d8d932a59dbd166c5e1091c12899729a,41084,true,41084,0,0.0
5e93d22c9e19b254dae5474aebbb65a39f2f53b3b1d4371c58281987e1e29945,40708,true,40708,0,0.0
5ef6c0d9881dfa07a8c444b624385d58f4dec3c0258c423a283d6cf3d4d0473e,3989,true,3989,0,0.0
5f03a001f6123a6905b9b8d271fdae7410b9c3dbec2252fa271d277b0705d86a,18422,true,18422,0,0.0
5f855f42baa51a549871658e773f88e565daaa412db72717016c774ddd5ce9fd,40010,true,40010,0,0.0
5f85b5ca8888347990b7d6384a3c73dac1fc652f93086224d78dbadfc934d729,5987,true,5987,0,0.0
5f8f8c8c0e3d2f7b5700d5a5d0eb2412f69a2a96b91c4d6096caa773bb9b9d5f,38980,true,38980,0,0.0
5f9633178daff14efa7f6a1684abff25ea57cbe50be77fae739af5023acc1b4d,6070,true,6070,0,0.0
5fd9b2dff5d1273980f75c1dad48aff77ad95eff3d7278994bfb59803fdbad04,10231,true,10231,0,0.0
604de02c83c390d740cfda02703ba50321c593610dbc9641ab6760310f26f623,7403,true,7403,0,0.0
6086307a98dfe02cf67874c8bdfa5fcdcb3354ecad2cf23eca0add65bb4ff9ca,7793,true,7793,0,0.0
6157296d6d43c9a66d1be3d9c20439a1aa98a34ba9cd9e62177709aecd79a56e,6088,true,6088,0,0.0
617e436d99269ef361e2dbcce398a4fffc6b170a5d110ef84fbd99716504239b,49432,true,49432,0,0.0
61b3a195cffcaa12b74442b7392f3a08bc00427c84c96f04a75c576821befb7d,11120,false,11120,0,0.0
61bbc68d7bbe96e8da09af2a6a21ec5ff078cfbda8ef1bb08cf4198cd6e94b48,19964,true,19964,0,0.0
61dcbacf1b941740ae2f332ba25f9d6c924092f47ece5302e0ec518d1f322ed4,25351,true,25351,0,0.0
61e1fc5401a7b22418c2bd3bc5bd2c07241e4dae098c587c89f3f666aca12e37,37283,true,37283,0,0.0
62182cd72e7d7552346d8946680ed09a283ee951c7b5f32aeb19477e0fdfe8c0,30089,true,30089,0,0.0
628be106fe3b32209cfdebd06b527c523d1df6f0516cb4eff58692e4b580eaef,7708,true,7708,0,0.0
62a9ead1e7bc48e876c0915deba8eb29bfd06d8ba1a3638068af24cb44eb24fa,22914,true,22914,0,0.0
62e6f978082b327d89dba563a673e2c9626187dbaff9dc580f85ace48b34226b,7882,true,7882,0,0.0
63df1ccca1c074737ef66361a07eb10929a30b7774e21a6c93c81a8ebaafe676,7056,true,7056,0,0.0
649715de2b14df3c34a560d9ffb01deeefe029404cd3e9ab184ba22702cbed79,22493,true,22493,0,0.0
64ef0bc6962f06546c0e00a11877c869d78c08043f79d50ee2c09cb1b837c477,50285,true,50285,0,0.0
65300c006c7b0151043be891f1f99872a25b20529d929db38fdfed96af966ff2,11154,true,11154,0,0.0
655d2314ae5e7add0887d36fa713686efb7e056d3726caa67ef2d4268f5f9e02,4099,true,4099,0,0.0
657ffbcc2721737a01bbc90dc8f61641cb8a76f628cd80200731f2324a57d016,6245,true,6245,0,0.0
65e6fa754cc1edbbe365c69d8b86be71666329a8283b5305ac34efafdbfd28cd,5429,true,5429,0,0.0
663350a90dc668a16f3ff923929756a8724e42d7b09955d338a2e2203121bd8a,31089,true,31089,0,0.0
66951f718a7bea5e52fe51e630190029805d5b43e7c80d56ebdd045671230582,18624,true,18624,0,0.0
66a5efe73bd43cef306bc06656d8c9bbbe51e4bd1a481265398208bd1ea924b9,4779,true,4779,0,0.0
66bf900137ba37d11b69eb7b7213564f5016508176c224f8340b077c4a9ef2b5,7315,true,7315,0,0.0
67198f14bac70b8ceaefa761b7b811a16e4615e98cfdd40d5776519b7ba8da0e,7920,false,7920,0,0.0
67848b7ab5a32ea5b0410d16393b5d4e79f68266571272a3aff4edf5ec67483c,22135,false,22135,0,0.0
67891eb9f8845b16106e807f8d63330e8e92bbee4839517c022ae32bc2907c4f,9226,true,9226,0,0.0
67dd54abf2778ae66e0c26d02560368209fe3e4ae1475c8e2463d4010185d70e,30001,true,30001,0,0.0
681a99952884be9b0e1e8b56ed65319dfa2627eef9e29fcedc9d7e43d1b3333d,29957,true,29957,0,0.0
68fa8f09c7b16b08d043f7e4fb1edffb47fe0aaffcb37c3cbc8b86d1be4fd515,19799,false,19799,0,0.0
693c54a3acb11cd87fd707805c9ef5ef967c874441b2431ab7fce60a6b7677b0,4547,true,4547,0,0.0
6941bcc7ece66828be93d2d4156926813ab091bb58efede1e6ee900f5783fe20,7007,true,7007,0,0.0
69da8179d8caa50bda8b51c3698e502bf65f03b080c550454159b448b853cfa9,7258,true,7258,0,0.0
6ad505bc7db75ba3c8d0ed4a0a777232a71fc2a450509c84742f561342335c53,19152,true,19152,0,0.0
6b6c191902bc48bbe4b4611ff87c9906c2ff15630fa2c32f8497833da2b86783,24561,true,24561,0,0.0
6b70d6615a6f18b4aed674b7b667ac95f495d624411cc1506d84ff96a561d85b,19444,true,19444,0,0.0
6beba0da35a8458b5d0b819f5db98d3aed2a1489e2ec9ea0441c3ed565ca665f,19632,true,19632,0,0.0
6bf962495d6d7b90926ea689c5eeb249b15f7201dc25ab1505f08d439b2f2bd7,9570,true,9570,0,0.0
6c080f2f541bd4117f7480f20ad0ffc94abac1bc6fbf05bbb3e1c7eef9cce77e,9620,true,9620,0,0.0
6c23f6ffb33a207b54043a9b255313be228702dea4b82a76b57d292272f335cf,37595,true,37595,0,0.0
6c4696c72b22014b27a34ce07958288a0afbf1b59755598764f9f85b34f17593,8265,true,8265,0,0.0
6c81036b622173c645174af4187ae79a52afe9d0f8982812c1c29fc9d04d2339,4050,true,4050,0,0.0
6c83329a13014736589fbfd2af4ba99c080eab87ffc2cdf5d2df20b1c31e7448,1207,true,1207,0,0.0
6c960f14531a26ce8bd1a8aa37721e1f030092dc7f88920d6534a6943df04366,808,true,808,0,0.0
6ca534f4b6fa978460b9259d3c5b3168b92315bfee7cc38d799d8cdb88910701,10688,true,10688,0,0.0
6d54a8f37ce175e07f1c6b124de4d9ccb5950bd3d982339c7597bede75703013,1346,true,1346,0,0.0
6de1f75c35f16154b542756df8b046ca9c62672c36cfe0d650e92c4b2322b4a8,6379,true,6379,0,0.0
6decce7493373699d72f6aab15556b268b5d1f0b88fa0c47cef7f1dd1eccbbcb,9785,true,9785,0,0.0
6ebcc98aa39d6a40f5e8b61087fbe2c78033278e8def8a6feaa3c966f59d436f,8713,true,8713,0,0.0
6f4c17b3a2b3e0baa9694da40b3c4adc00e1c8a9667f3f07d409a09c9385e992,9256,true,9256,0,0.0
6f9bcebefe68ff5ad6a25c45eae9cf26f0f160887c4dc04887c3c9b31ce5f86a,30824,true,30824,0,0.0
6ffe4269e914944be872263d34cfde5b48b405673e569cd15407b7e7f25ffad9,56552,false,56552,0,0.0
7078098cf2fbb043de3823f5bc348f2d66e1b98ad3ced2224cf9b83ee968a921,11003,true,11003,0,0.0
70e85bad378c4eaeb33449924b9f25b6c91ee486a2af1be2a102adc20301b001,29959,true,29959,0,0.0
70fe44694c9fe6b0abc69a6da4858fc2aaba04fa10492a466a1d426d04ca8560,1713,true,1713,0,0.0
711eaa2bfb496b318eaa77215c4868522b55953b6ca8e7c9714baa2ebc92ace5,21170,true,21170,0,0.0
712b076fcbdadbf30dd369e3eb0c70014fe5194b9071eaa72581af9cba791254,6385,true,6385,0,0.0
71648e1b8ee1231ea03c096257ed3c6d55478effbfab77b8e587a5139ab84cbe,9783,true,9783,0,0.0
717ee2cce34c980317646c6631933e508ed93ac43f28878ee41b23a9b48df028,37071,false,37071,0,0.0
71c274fd6c0855c1a151f7cd0a00c4f37171ea7cc4a560b24d659db4b02383bc,8978,true,8978,0,0.0
7250106b8f2eef8c65dcefe22aa9f39729b9b0b1f8e26e4656d4a478598a38a3,4991,true,4991,0,0.0
72ae9a04124c9cdab25ecd7a58a7b7be28ecd8791dd02fefbaddfd06f521299f,5255,true,5255,0,0.0
72c11500ed1138354ef40f0539b588dda76ad6172b7d7e5c171c16d886893384,4477,true,4477,0,0.0
72c7c2c8d832324060d14e02ec50a942a40e669a39429c351b04b8eab52a38b9,11680,true,11680,0,0.0
730cc0b884e5f04525f2d90f484fdd4bb1535f0ffd54fa6540fa7b2aa062c02b,9522,true,9522,0,0.0
731fc757bf5347dc28bc6abca60fe403bb23767daeb58a50995d555051d834b5,15728,true,15728,0,0.0
73f273df1e6a124367ff0ac86fc8c3ec1e00289c74aa3575a02d7550d8c446ed,11932,true,11932,0,0.0
745191901ff09f1e8a442b5d471583b6a3aa39052b473cd3e088730e879532ed,1695,true,1695,0,0.0
75a5aa8387bbdb27090bd376b6d288484c54dcb258c27a38daeb2201c6e6ab36,24128,true,24128,0,0.0
75d17093cbc4224f8688976bbdaf830e53d0f062aa931efd4dde1bc215cc28d2,14136,true,14136,0,0.0
75de44fc7f75f26d9fcc25c5e3fe15822afc94ad0074b6c35998a7b703ad153b,60724,true,60724,0,0.0
769c28e4ae8e08cb3e90c8b82420429441f2b4eb19d9cdcffb1c05afdaead46c,9189,true,9189,0,0.0
76ba0b652289305b69e5f212401829a07448e8657710aee5f6ca1efd8dc60fe5,6083,true,6083,0,0.0
76d2ba826c1b5a7b6cc0aaebe058cc3ffc373c2171f90d63ebb7481a28f577bd,31951,true,31951,0,0.0
774c890e2a39e074140296054eb222a14c0f8d3ca830b41cff13c4e9f597f6b2,15694,true,15694,0,0.0
7759f257604ac27c12a3a8f8c9399de03b364cafe62030c42f280bc1c4f3221b,18618,true,18618,0,0.0
77bdc0a993960faa2b0dac7b43a5160d6ed745ee787573c2f0ad8d00d4806366,18492,true,18492,0,0.0
77bf6fb1eafa6ff1f05dcfc9a39e1ed8f60e4ee1535525bd0aac0b85beee60d9,16092,true,16092,0,0.0
77c7eb8b1da402d9cc1acb85cf54e8e5d6cdc626bf2ff67d7a3f274873729d55,15903,true,15903,0,0.0
787af105229e019296b875254869f89441f3a9c58fc8909be3bc11c9d7ab8d52,42074,true,42074,0,0.0
78cd5a154598a30d5e75314fe292b7f42fd589424cc00da4d192e2cf4c11ea89,2361,true,2361,0,0.0
7a4e2b964aca487b8dcf0cb6c4e4f15468cfd1d121620e57a5773db21de4627b,899,true,899,0,0.0
7ac3713a1df2919fc76d50539bbbadf7fc9758cedb5fe7d322c93dd5d5fb42f2,10371,true,10371,0,0.0
7ae002f14b115d7ebf9a58030eb5dcfe64501cff0cdfb0529f1943d3b519d526,29872,true,29872,0,0.0
7b201ba42729d379eec64b56dde7fddb678fa6b0c8b04612a9ffe37ada829f95,2701,true,2701,0,0.0
7c1f5e00a32b50c460a8592ea4cac8f42ad4ac2234ecbdd3093a334b6df21506,6140,true,6140,0,0.0
7c22461e03fd6e1dcbec29ab0dc8ca961a902c1dd3d36d68d21304147de89ea2,11855,true,11855,0,0.0
7e2328d8924ab9d8084eae52aad40bfce2eb387ad2ba944be18230fdd2c72608,20004,true,20004,0,0.0
7e571e814399d52bde9bb4667d54c801ff8750f518731094139419019da2340e,71101,true,71101,0,0.0
7eadc4434ed80d7be699cf8747d268ed552425324d0b78f2bcc3271fa27a8e23,7686,true,7686,0,0.0
7ebdf38b7df81ad0deaae0d09b3123b6f1617ffae9618382c5d11acb7b991191,58474,true,58474,0,0.0
7ee2d40a44834268d2b14968d982c915088351fcc2bcdb063ca5f3edfbd8b5fa,13782,true,13782,0,0.0
7eeb82d38958ec23d757ba760dde66a3d7f92cc48f59f316f75c8c2a8e261035,30790,true,30790,0,0.0
7f9a7411fd4125177d5384be4d89d8893eb0b27887e91981d64679bb2ed5cd2b,1617,true,1617,0,0.0
800c5441a63701438301f08125ea0f3c0f0656cbaaa3f6b954f50c09a878a9ac,29952,true,29952,0,0.0
8028bcee9217ea574227696c5b767e806d6d554fca4dd5c7b5214ee6470d6436,37249,true,37249,0,0.0
80ad02c7cfc3ca79b5941d0fe139cc4c355dff7df4d844258ca9b402e1c1ef15,4910,true,4910,0,0.0
825473d128ce20a794f155777caefd1b5126939492ac7e1527dde15068f45bef,28992,true,28992,0,0.0
827225d8911a0034b6059f6279453b8d6a09a9510b061026bdcbdbe19f918d0d,70879,true,70879,0,0.0
8289dd80ef50f3f756639bd6f45e333a433b4c01ff1e6af1d044e3b6e46aae28,28850,true,28850,0,0.0
82acfafba05ef400104d172664e8d30dbadca6e21e97fa9ae2e1c06c9148be1d,3199,true,3199,0,0.0
82ae7f78b0bc2721bc691d51ea76aedc0695acbda60351edfdd843b0a2f2821c,1874,true,1874,0,0.0
82fffa61fd1e78e7537b3405a8ef339e9d013a8435162dc92ee9a802793b8d26,7828,true,7828,0,0.0
835e707baa30ccaaf0fabd634365196e11d23464f1e64cf049f260f51bac1749,7275,true,7275,0,0.0
8393a1d52cc40fc3fd37d93da56a3322109159d794ab1d0fbee120dcb3d8cbcc,1721,true,1721,0,0.0
8405d0b547da8bc9b7ddb6b140507555e8a14be13b170998548994f99e839d36,7696,true,7696,0,0.0
843050da1fca69abae6e0e57a6fab625f8723c8ef0b6650ef2f4e2abc350bff2,33986,true,33986,0,0.0
845414782b49c2ba195940707a54e85c53d7ecd541185afd3bf86e07a4f10694,1220,true,1220,0,0.0
84e7371b9aa4aa567ddde8cc767308085b55ac1ec94eee100500cd842ed31706,11047,true,11047,0,0.0
84e7919fefc959120fa8fce7f3415759d7dc01847c582459467fec12992b6cbc,7342,true,7342,0,0.0
852425e2e3681fa24f495c0fd12d1efddbc2f267b52e97769cfdc9e533698229,11083,true,11083,0,0.0
85693704d656eb99af464d553a0a8d99b62d039223e72e86b98655def0d345ca,9544,true,9544,0,0.0
857f3a3c90e99dcf96584919775d44a21a5b13306a374585f8b7c070d7bfc565,931,true,931,0,0.0
85e92535a4c29a0f2cafd1a821035ee11926aa63b1ecd045962a399e39b8b5ec,7386,true,7386,0,0.0
865a1bca96e543fecf25c1e138081db8061da8ac47fe331395b75d204ba97712,7614,true,7614,0,0.0
86632756875c7d31e39403ad8d36d191615915d91d4c87664ce451d3219fada3,29948,true,29948,0,0.0
866bf1033101e0ead39654a0a16900ca2c96e790d5fc43e65977af4fc058397f,5335,true,5335,0,0.0
86892018789063edd7bdf80361225fad82ae70b5e264c0ae1864fa3688ffb763,4168,true,4168,0,0.0
86a831fb9ffc5957505e4ec7e6cebf7f42f166545c818616514ef54bab5f230c,11788,true,11788,0,0.0
86fc7eb21eb92ebaa5857b6a0396bd790b222c82a35b7297cc17df61a6b082a8,34448,true,34448,0,0.0
870fcd7bef9891cda852b512e8654b33dafcf6708f0461d70dc329fab12764d9,12949,true,12949,0,0.0
872ac485b9c5fa356e5068d8ec694731464c42535b98914590f569bc35fd5866,33302,true,33302,0,0.0
8747e3387e0483b35ef2ae295c6ea8b6969918d96dd9e0cdaf85052f4354fa91,13167,true,13167,0,0.0
876696293332b155e89974254307be8b59c273955cc8b04de0467a38eebde79f,10229,true,10229,0,0.0
87a4389b957bfa69d6ced054909d3f246b27ee60414e107e8b321b96e6ef0693,10213,true,10213,0,0.0
884fe1aead4a417319964e630604fc4f747e11e3c95030ffd5e61fb577b3ca7b,765,true,765,0,0.0
8914392d539359cc5356753a210af56d4e2c02886dafea1374cc7bb4f76d6f19,13192,true,13192,0,0.0
89c9082fe05243d714fd517c883118a11ce3f91d084c139405605db4c9e0dfb4,6353,true,6353,0,0.0
8a339bce6c59b2aa97b8e8efd2db061a7d65b8f5583ddcc4b3ec29a27f27930c,28980,true,28980,0,0.0
8ae1550db6f33311e473c1e853d192dd72623cc02c993608a86382469473fa91,9865,true,9865,0,0.0
8b87435a8980f2830588a8837afba398c07e1b708654e347c91c091df9da85d5,7223,true,7223,0,0.0
8b89f74f1caf66407a0f3c093ed9af057a16e5cf55bee56d779ea454a6c30b1c,2729,true,2729,0,0.0
8bde0ad41dcced57f6aee10f4d8c6490bf4c5e900cdccf3f5b091122f9c35211,13459,true,13459,0,0.0
8cf43882ff2e6757bef1900973ab26efb1b42b832a640a320a9b881fa501cf76,16116,true,16116,0,0.0
8d4ef1767f86a9892980d2107d329cb238aeae84dfa32897e019a5e5cf5ec62c,1252,true,1252,0,0.0
8d4fe65215b3a452ef35e0df68671a312052fa462a1cc316ef578fc5a28d3c34,7285,true,7285,0,0.0
8e06ddce5078661808355f630d47b65772dc2fda4ac1af3c901aa41c9291ba04,60607,true,60607,0,0.0
8e0d3c6ace7b80c80d945eaca495ff2cea7de12e9cf736dcf1fb9aaee07b4dd2,3695,true,3695,0,0.0
8e7da85c75c8483c857742d41614fde556a3a0ca98e8cc3c8b58e7c67d5abaa7,6199,true,6199,0,0.0
8f79e8d49e1513486501c6265ee93f2c177e8f450e2039444646ea6e08ce5de4,13592,true,13592,0,0.0
903bf59c7c6a9733543282e98136806dd4f5a9c775132ff5a42e9fcb4ddb6f2a,19512,true,19512,0,0.0
90d65279b7c21648875949c4885bd5c588ca547e343027f130b3d0ee34640336,27666,true,27666,0,0.0
90dc5acb211660ff285e6d5eb833cb17541b279a01c4718d209219781eccb13d,12016,true,12016,0,0.0
90ec1d8eec3045a257fe12cd1779b9553276654b2805fc28c20c84ba88308ac5,12732,true,12732,0,0.0
913fb93a270019445571fdf5a2daf09afc3f93d009870d3ed671608b3fa5c87f,29775,true,29775,0,0.0
91acbf2ee24b5ac4d51c7f470e9c0560799003f55699c464e2a7d364c4d4bef3,11551,true,11551,0,0.0
942313fdfa08b9e7ea65fbd17085fa6c04dfb7786b26bb37b1ca0b6ac7f6ab70,10231,true,10231,0,0.0
943a7d74c7f3e65c0ff6a61b1b57600ed6957345518169736510d8aed5599a09,7307,true,7307,0,0.0
94cf99e36cbf4c7557bf6dd18732b749b5675b902556c4f40919a4c7d435893e,23036,true,23036,0,0.0
94e680699c16a4bf9f09d9077b7269c282e4162d5f331bb4173bd2095e18ab94,13130,true,13130,0,0.0
95a8e0018530226701ef8d31c7d4c2fe20ed9d7c303a14a70c3d96848ca4fa54,82830,true,82830,0,0.0
97695218047e99f979b7703cd783175251255f934909abcf64e32e115a49bcdf,13480,true,13480,0,0.0
9883cdb6740d685007a88dbd5a1269ffc1550a81a182fed5de3748356d0e342c,2675,true,2675,0,0.0
99367fa5f33022ea3cae2ac354750535d00640566a65ea091b35d0b23682da95,11253,true,11253,0,0.0
9937086f1222a6306f32b30f2a273dd3dd50d1b4cbe8f2c39735e61c48b84172,18713,false,18713,0,0.0
9a4cf40826124324d9c45c805d1512ca5b08cf6a6f70a11cf70e719194d9a36e,34883,true,34883,0,0.0
9a9bec8073a63918ee7242461fa5635dbdceb0e8deb5aae774367c5240370067,20465,false,20465,0,0.0
9ab1508f524f1156c31050d289426c9c04a58eec7fecbca4eb305abb545d343b,50923,true,50923,0,0.0
9af9fe0299d91208379a1067619147b59b360cdb9803fb41a7929f3c272c8805,30002,true,30002,0,0.0
9c1d379661acb3cf357a8a3b8354a20d24a876f56e672b7095e8fbe89f697081,34496,true,34496,0,0.0
9c28ac89c1d486863e83081d25339ad57d02e299eed6147ac0e0718bfe9a91f4,7907,true,7907,0,0.0
9c94ff2be2f0acd406b2b64ac019d42d31374976590a027aa10c96701bf11550,7421,true,7421,0,0.0
9ca9f7eb42d6f86e407e9238fee3e44b07c1503aeba0fa8c911a1c05b83818af,11411,true,11411,0,0.0
9d2b83e13158c60166bd031609a9fb08d48ec3af9b935af302e433aceb822b05,33278,true,33278,0,0.0
9d605447a1b64dc7551f6a0aa61cbce9cb1c7322e221a21e1d30f6b96c3fdb4f,10230,true,10230,0,0.0
9db7e8c8c53b6ce34afba8f8d986ff00512703c0bc4eae6e699ef3386ecdeda4,5103,true,5103,0,0.0
